ano	cancelado	createdAt	data_assinatura	data_atualizacao_pncp	data_fim_vigencia	data_inicio_vigencia	data_publicacao_pncp	description	doc_type	document_type	esfera_id	esfera_nome	id	index	item_url	modalidade_licitacao_id	modalidade_licitacao_nome	municipio_id	municipio_nome	numero	numero_controle_pncp	numero_sequencial	numero_sequencial_compra_ata	orgao_cnpj	orgao_id	orgao_nome	orgao_subrogado_id	orgao_subrogado_nome	poder_id	poder_nome	situacao_id	situacao_nome	tem_resultado	tipo_contrato_id	tipo_contrato_nome	tipo_id	tipo_nome	title	uf	unidade_codigo	unidade_id	unidade_nome	valor_global
2024	False	2024-10-15T21:29:03.266567		2024-10-15T21:29:03.044184	2024-10-24T09:00	2024-10-11T15:00	2024-10-15T21:29:03.044184	AQUISIÇÃO DE FILTRO DE PAPEL PARA CAFÉ E GARRAFA TÉRMICA	_doc	edital	M	Municipal	e310a30ca928c33980dcd010685387fd	catalog2	/compras/46523239000147/2024/732	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000732/2024	732		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 567/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:02.527817		2024-10-15T21:29:02.120687	2024-10-29T15:30	2024-10-15T17:15	2024-10-15T21:29:02.120687	IMPRESSOS PARA A SECRETARIA DE SAUDE	_doc	edital	M	Municipal	d4821fcb0fee78b41628e9308cd9c028	catalog2	/compras/46523239000147/2024/731	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000731/2024	731		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 582/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:01.982120		2024-10-15T21:29:01.859793	2024-10-29T14:00	2024-10-15T16:00	2024-10-15T21:29:01.859793	FRASCOS PARA COLETA DE URINA OU ESCARRO	_doc	edital	M	Municipal	d9ac94f581f7eb4951b8b918d775e09d	catalog2	/compras/46523239000147/2024/730	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000730/2024	730		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 581/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:01.738064		2024-10-15T21:29:01.582715	2024-11-04T09:00	2024-10-14T12:00	2024-10-15T21:29:01.582715	AQUISIÇÃO DE VASELINA LIQUIDA	_doc	edital	M	Municipal	eb34b1dc9316f080cfe412d985ed53d5	catalog2	/compras/46523239000147/2024/729	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000729/2024	729		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 570/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:01.500965		2024-10-15T21:29:01.322195	2024-11-01T09:00	2024-10-11T12:00	2024-10-15T21:29:01.322195	REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE REFIL DE TINTA PARA IMPRESSORA	_doc	edital	M	Municipal	b1424815ffb1d9917169e2d7e7a80875	catalog2	/compras/46523239000147/2024/728	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000728/2024	728		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 564/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:01.217086		2024-10-15T21:29:01.010365	2024-10-30T09:00	2024-10-11T12:00	2024-10-15T21:29:01.010365	REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE UTENSÍLIOS DE COZINHA	_doc	edital	M	Municipal	d37c123eed6314aefb71403ec844ea0e	catalog2	/compras/46523239000147/2024/727	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000727/2024	727		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 563/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:00.873712		2024-10-15T21:29:00.747805	2024-12-10T09:30	2024-10-15T10:00	2024-10-15T21:29:00.747805	CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE CONSULTORIA ESPECIALIZADA PARA ELABORAÇÃO DO PLANO DE MANEJO DO PARQUE NATURAL MUNICIPAL ESTORIL “VERGÍLIO SIMIONATO”.	_doc	edital	M	Municipal	37df5817b31da9ec539f393595d410c1	catalog2	/compras/46523239000147/2024/726	4	Concorrência - Eletrônica	3812	São Bernardo do Campo		46523239000147-1-000726/2024	726		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº CP 003/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:00.502537		2024-10-15T21:29:00.340625	2024-10-25T09:00	2024-10-11T12:00	2024-10-15T21:29:00.340625	REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE PAPEL GRAU CIRÚRGICO	_doc	edital	M	Municipal	a59d1661de00543f845bc5e83d1ac682	catalog2	/compras/46523239000147/2024/725	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000725/2024	725		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 561/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:29:00.195707		2024-10-15T21:29:00.054664	2024-11-01T09:00	2024-10-15T12:00	2024-10-15T21:29:00.054664	TIRAS REAGENTES PARA UROANÁLISE 	_doc	edital	M	Municipal	3de2981202c22233a28a56ed655f4078	catalog2	/compras/46523239000147/2024/724	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000724/2024	724		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 578/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:59.884077		2024-10-15T21:28:59.683947	2024-10-31T09:00	2024-10-15T12:00	2024-10-15T21:28:59.683947	FRALDAS DESCARTÁVEIS INFANTIS	_doc	edital	M	Municipal	14eede7c07f8e96fcc0da4cc3ff1272a	catalog2	/compras/46523239000147/2024/723	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000723/2024	723		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 577/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:59.596179		2024-10-15T21:28:59.419847	2024-10-30T09:00	2024-10-15T12:00	2024-10-15T21:28:59.419847	REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE COLETOR DE URINA E SERINGA HIPODÉRMICA DE 3ML	_doc	edital	M	Municipal	06c3b9aee1cf8f7ab59707a927a57fef	catalog2	/compras/46523239000147/2024/722	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000722/2024	722		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 574/20224/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:59.293230		2024-10-15T21:28:59.179153	2024-10-29T09:00	2024-10-15T12:00	2024-10-15T21:28:59.179153	REGISTRO DE PREÇO PARA EVENTUAL AQUISIÇÃO DE CIMENTO DE IONÔMERO DE VIDRO	_doc	edital	M	Municipal	3e9b8bfd56a505c46b0e22b8c650dacc	catalog2	/compras/46523239000147/2024/721	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000721/2024	721		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 573/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:59.074786		2024-10-15T21:28:58.834398	2024-11-04T09:00	2024-10-11T12:00	2024-10-15T21:28:58.834398	CADEIRAS PARA CTR	_doc	edital	M	Municipal	5cf7acb4f1cb126ea6b706c2bdc051f4	catalog2	/compras/46523239000147/2024/720	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000720/2024	720		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 568/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:58.720914		2024-10-15T21:28:58.591747	2024-10-24T09:00	2024-10-11T12:00	2024-10-15T21:28:58.591747	SOMATROPINA 12UI PÓ LIOFILIZADO - DETERMINAÇÃO JUDICIAL	_doc	edital	M	Municipal	30f3d694ca3762987ddedc789fee00db	catalog2	/compras/46523239000147/2024/719	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000719/2024	719		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 566/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:58.206935		2024-10-15T21:28:58.076972	2024-10-29T11:00	2024-10-15T16:00	2024-10-15T21:28:58.076972	MATERIAIS E INSUMOS ODONTOLÓGICOS	_doc	edital	M	Municipal	74bf331d0775c57bd0086c776a9a8fe9	catalog2	/compras/46523239000147/2024/718	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000718/2024	718		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 580/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:57.932554		2024-10-15T21:28:57.801074	2024-10-24T14:00	2024-10-11T15:00	2024-10-15T21:28:57.801074	REGISTRO DE PREÇOS PARA EVENTUAL AQUISIÇÃO DE PANO MULTIUSO PARA LIMPEZA	_doc	edital	M	Municipal	6583f79359ff4b83acdfb6d539faeaf2	catalog2	/compras/46523239000147/2024/717	6	Pregão - Eletrônico	3812	São Bernardo do Campo		46523239000147-1-000717/2024	717		46523239000147	83230	MUNICIPIO DE SAO BERNARDO DO CAMPO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº PE 560/2024	SP	3	2399929	Município de São Bernardo do Campo	
2024	False	2024-10-15T21:28:52.481101		2024-10-15T21:28:52.030589	2024-10-28T09:00	2024-10-15T19:10	2024-10-15T21:28:52.030589	COMUNICADO DE INTENÇÃO DE REGISTRO DE PREÇOS, Ata de Registro de Preços para o fornecimento eventual de água mineral, conforme especificações e quantitativos previstos no Termo de Referência (Anexo I).	_doc	edital	M	Municipal	fd83d6d96581ad833bb5113e97e2324d	catalog2	/compras/08637373000180/2024/252	6	Pregão - Eletrônico	1466	Abreu e Lima		08637373000180-1-000252/2024	252		08637373000180	58376	MUNICIPIO DE ABREU E LIMA			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 022/2024	PE	1	30798	PREFEITURA MUNICIPAL DE ABREU E LIMA	
2024	False	2024-10-15T21:22:20.649868		2024-10-15T21:22:20.481364	2024-10-31T14:00	2024-10-15T21:22:20	2024-10-15T21:22:20.481364	REGISTRO DE PREÇOS PARA CONTRATAÇÃO DA PRESTAÇÃO DOS SERVIÇOS DE CAPINA MANUAL, VARRIÇÃO E RECOLHIMENTO DE DETRITOS DAS ÁREAS EXTERNAS DOS PRÉDIOS PÚBLICOS DO MUNICÍPIO DE JOAQUIM PIRES-PI	_doc	edital	M	Municipal	40094906464c1adbac7d04fe5b6a2e59	catalog2	/compras/06554208000139/2024/49	6	Pregão - Eletrônico	773	Joaquim Pires		06554208000139-1-000049/2024	49		06554208000139	94994	MUNICIPIO DE JOAQUIM PIRES			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 019/2024/2024	PI	1	1632815	PREFEITURA MUNICIPAL DE JOAQUIM PIRES	
2024	False	2024-10-15T21:16:53.093708		2024-10-15T21:16:52.588207	2024-10-31T09:00	2024-10-16T08:00	2024-10-15T21:16:52.588207	[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OBRAS DE ENGENHARIA PARA EXECUÇÃO, COM FORNECIMENTO DE MATERIAL E MÃO-DE-OBRA, PARA REFORMA E AMPLIAÇÃO DA CÂMARA MUNICIPAL DE PARNAMIRIM/RN, CONFORME PROJETO BÁSICO, PLANILHA DE QUANTITATIVOS, CRONOGRAMA FÍSICO-FINANCEIRO E DEMAIS ESPECIFICAÇÕES.	_doc	edital	M	Municipal	b52af96e2c2d3dcd8edc6af8e7f9d66c	catalog2	/compras/09116070000184/2024/42	4	Concorrência - Eletrônica	1111	Parnamirim		09116070000184-1-000042/2024	42		09116070000184	59101	CAMARA MUNICIPAL DE PARNAMIRIM			L	Legislativo	1	Divulgada no PNCP	False			1	Edital	Edital nº 01/2024	RN	1	2458664	Câmara Municipal de Parnamirim	
2024	False	2024-10-15T21:09:40.078853		2024-10-15T21:09:39.945119	2024-11-07T09:00	2024-10-25T08:00	2024-10-15T21:09:39.945119	REGISTRO DE PREÇOS - MEDICAMENTOS	_doc	edital	E	Estadual	59d8e427b8643f2d8a25bde0eacd16bd	catalog2	/compras/07954480000179/2024/19435	6	Pregão - Eletrônico	950	Fortaleza		07954480000179-1-019435/2024	19435		07954480000179	57870	ESTADO DO CEARA			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 202418230/2024	CE	240001	47682	SECRETARIA DA SAUDE	
2024	False	2024-10-15T21:07:40.177374		2024-10-15T21:07:39.776306	2024-10-28T08:59	2024-10-15T22:00	2024-10-15T21:07:39.776306	[Portal de Compras Públicas] - Aquisição de equipamentos para a Creche Municipal deste Município, conforme  Convenio nº 0082/2024- SEE-PMD	_doc	edital	M	Municipal	3baf233a3f66141ad24837600ab119bc	catalog2	/compras/01612636000157/2024/72	6	Pregão - Eletrônico	1315	Damião		01612636000157-1-000072/2024	72		01612636000157	48851	MUNICIPIO DE DAMIAO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 34/2024	PB	01	2277456	Prefeitura Municipal de Damião	
2024	False	2024-10-15T20:51:30.655334		2024-10-15T20:51:30.395560		2024-09-12T00:00:01	2024-09-12T11:09:31.914856	 Credenciamento de prestadores de serviços técnicos profissionais para avaliação venal e locatícia de imóvel urbano, na Modalidade Completo, conforme condições e exigências estabelecidas neste Edital e seus anexos.	_doc	edital	M	Municipal	fde8217c997181bfe58d35deeb862060	catalog2	/compras/01280363000190/2024/86	12	Credenciamento	4448	Joinville		01280363000190-1-000086/2024	86		01280363000190	88444	INST DE PREVID SOCIAL DOS SERV PUBL DO MUNIC DE JLLE			E	Executivo	1	Divulgada no PNCP	True			4	Edital de Chamamento Público	Edital de Chamamento Público nº C_002/2024/2024	SC	22	15452	Instituto de Previdência Social dos Servidores Públicos de Joinville - IPREVILLE	
2024	False	2024-10-15T20:51:20.031083		2024-10-15T20:51:19.905656	2024-11-05T14:00	2024-10-16T08:00	2024-10-15T20:51:19.905656	Contratação de empresa para  execução das obras/serviços de implantação da pavimentação asfáltica da PPD, TWY e Pátio do Aeródromo de Goiatuba, no estado de Goiás, no âmbito da GOINFRA.	_doc	edital	E	Estadual	9c8d7c00c3dbca6478a37e528230a582	catalog2	/compras/01409580000138/2024/2113	4	Concorrência - Eletrônica	5418	Goiânia		01409580000138-1-002113/2024	2113		01409580000138	88556	ESTADO DE GOIAS			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 108416/2024	GO	451505	4350	AGENCIA GOIANA DE INFRAEST.E TRANSPORTES/GO	
2024	False	2024-10-15T20:48:25.993423		2024-10-15T20:48:25.782325	2024-10-21T07:00	2024-10-16T06:50	2024-10-15T20:48:25.782325	MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS	_doc	edital	E	Estadual	791dfb0d49888694331f9a8071ab1381	catalog2	/compras/07954480000179/2024/19434	8	Dispensa	920	Bela Cruz		07954480000179-1-019434/2024	19434		07954480000179	57870	ESTADO DO CEARA			N	Não se aplica	1	Divulgada no PNCP	False			2	Aviso de Contratação Direta	Aviso de Contratação Direta nº 202425618/2024	CE	228283	47415	EEEP JÚLIO FRANÇA	
2024	False	2024-10-15T21:24:14.269070		2024-10-15T20:45:17.259447			2024-10-15T20:45:17.259447	AQUISIÇÃO DE MAT. PROCESS.DE DADOS-SPAJD	_doc	edital	E	Estadual	0667e7b4aba080f1b0f80544099433ca	catalog2	/compras/00697295009668/2024/36	8	Dispensa	112	Manaus		00697295009668-1-000036/2024	36		00697295009668	47846	SECRETARIA DE ESTADO DA SAUDE - SUSAM			E	Executivo	1	Divulgada no PNCP	True			3	Ato que autoriza a Contratação Direta	Ato que autoriza a Contratação Direta nº RDL 042/2024	AM	17129	616937	SERVIÃ‡O DE PRONTO ATENDIMENTO _ JOVENTINA DIAS	
2024	False	2024-10-15T20:42:49.615236		2024-10-15T20:42:49.581623	2024-06-07T08:15	2024-05-22T08:00	2024-05-21T14:05:57.244038	AQUISIÇÃO, SOB DEMANDA,  DE MATERIAIS DIDÁTICOS DE LÍNGUA INGLESA A SEREM USADOS NA REDE MUNICIPAL DE ENSINO, DE ACORDO COM AS ESPECIFICAÇÕES TÉCNICAS CONSTANTES DO TERMO DE REFERÊNCIA (ANEXO I).	_doc	edital	M	Municipal	22cf38ea832e3a4d4cbaf62e5e5396b6	catalog2	/compras/82911249000113/2024/103	6	Pregão - Eletrônico	4330	Araranguá		82911249000113-1-000103/2024	103		82911249000113	85858	MUNICIPIO DE ARARANGUA			N	Não se aplica	2	Revogada	False			1	Edital	Edital nº PCE 68/2024	SC	09001	2432834	DEPARTAMENTO DEORIENTAÇÃO PEDAGÓGICA	
2024	False	2024-10-15T20:40:28.626097		2024-10-15T20:40:28.481769	2024-10-16T13:00	2024-10-10T14:46	2024-10-10T15:00:45.617883	Contratação de empresa especializada para aquisição de materiais e prestação de serviços para o cercamento de uma fossa séptica que está aberta com possibilidade de desmoronamento. A remoção e descarte dos resíduos deverá ser executado dentro dos preceitos legais.	_doc	edital	E	Estadual	78dc9cf89ce4272f7a592073b56e7943	catalog2	/compras/92941681000100/2024/221	8	Dispensa	4901	Palmeira das Missões		92941681000100-1-000221/2024	221		92941681000100	42068	SECRETARIA DA EDUCACAO			E	Executivo	1	Divulgada no PNCP	False			2	Aviso de Contratação Direta	Aviso de Contratação Direta nº 9001/2024	RS	99451	2743987	SECRETARIA DE ESTADO DA EDUCAÇÃO - 20ª CRE - PALMEIRA DAS MISSÕES	
2024	False	2024-10-15T20:36:59.536734		2024-10-15T20:36:59.209005	2024-11-01T08:00	2024-10-16T17:00	2024-10-15T20:36:59.209005	Registro de preços para eventuais locações, futuras e parceladas, de tendas com coberturas piramidais, banheiros químicos, geradores, palcos, gradil e demais itens estruturais, visando atender as necessidades da Secretaria de Esportes, Lazer e Turismo da Prefeitura do Município de Descalvado, Estado de São Paulo, por um período de 12 (doze) meses	_doc	edital	M	Municipal	e73cf481a469bfb42ec9210c27fa2da2	catalog2	/compras/46732442000123/2024/111	6	Pregão - Eletrônico	3419	Descalvado		46732442000123-1-000111/2024	111		46732442000123	36015	MUNICIPIO DE DESCALVADO			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 092/2024	SP	1	29548	PREFEITURA MUNICIPAL DE DESCALVADO	
2024	False	2024-10-15T20:25:48.986565		2024-10-15T20:25:48.833270	2024-10-25T09:00	2024-10-15T20:25:46	2024-10-15T20:25:48.833270	[LICITANET] - AQUISIÇÃO DE MATERIAL DE LIMPEZA E CONSERVAÇÃO, VISANDO O ATENDIMENTO DAS DEMANDAS DO MUNICÍPIO DE RIO GRANDE DO PIAUÍ – PI, ATÉ O FINAL DO EXERCÍCIO FINANCEIRO DE 2024.	_doc	edital	M	Municipal	58d604a1299bbb84df474ce44c973a7b	catalog2	/compras/06554166000136/2024/15	6	Pregão - Eletrônico	840	Ribeiro Gonçalves		06554166000136-1-000015/2024	15		06554166000136	56701	MUNICIPIO DE RIO GRANDE DO PIAUI			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 012/2024	PI	1702	665827	MUNICÍPIO DE RIO GRANDE DO PIAUÍ/PI	
2024	False	2024-10-15T20:21:57.810578		2024-10-15T20:21:57.463073	2024-10-29T13:59	2024-10-15T23:59	2024-10-15T20:21:57.463073	[Portal de Compras Públicas] - Construção de ginásio no município de Passagem - PB, que obedecerá a Lei Federal nº 14.133 de 01 de abril de 2021, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.	_doc	edital	M	Municipal	dff7fdb40f1cbd694afc507f1e7abd01	catalog2	/compras/08876104000176/2024/22	6	Pregão - Eletrônico	1377	Passagem		08876104000176-1-000022/2024	22		08876104000176	2894	MUNICIPIO DE PASSAGEM			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 023/2024	PB	1	2420314	Prefeitura Municipal de Passagem	
2024	False	2024-10-15T20:21:51.641357		2024-10-15T20:21:51.532924	2024-11-04T09:00	2024-10-22T08:00	2024-10-15T20:21:51.532924	REGISTRO DE PREÇOS PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE NUTRIÇÃO PARA ATENDIMENTO DAS UNIDADES DE SAÚDE - REDE SESA 	_doc	edital	E	Estadual	70d61f1dd309a00571f326f7abc29a08	catalog2	/compras/07954480000179/2024/19433	6	Pregão - Eletrônico	950	Fortaleza		07954480000179-1-019433/2024	19433		07954480000179	57870	ESTADO DO CEARA			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 202418695/2024	CE	240001	47682	SECRETARIA DA SAUDE	
2024	False	2024-10-15T20:20:36.923365		2024-10-15T20:20:36.660946	2024-10-21T07:59:59	2024-10-15T20:20:35	2024-10-15T20:20:36.660946	"Rádio VHF marítimo, 25W de potência,classificação impermeável IP-X7, Frequência de transmissão 156 à 158 MHZ, Frequência de recepção 156 à 163 MHZ, Canais ""MIKE""  UN  M1 ao 7 programados,  alimentação 12V, cor  preta. Acompanha:  microfone de mão,  cabo de alimentação  DC, suporte de fixação,  antena fibra de vidro 1  m com ganho de 3 dB"	_doc	edital	F	Federal	f27a591a6338ff8adacb07abcf08c1f3	catalog2	/compras/00394502000144/2024/13845	8	Dispensa	112	Manaus		00394502000144-1-013845/2024	13845		00394502000144	46041	COMANDO DA MARINHA			E	Executivo	1	Divulgada no PNCP	False			2	Aviso de Contratação Direta	Aviso de Contratação Direta nº 90042/2024	AM	788510	25586	CENTRO DE HIDROGRAFIA E NAVEGAçãO DO NOROESTE	
2024	False	2024-10-15T20:18:27.561239		2024-10-15T20:18:27.373614	2024-10-21T07:59:59	2024-10-15T20:18:26	2024-10-15T20:18:27.373614	Constitui aquisição de Materiais de Permanentes, para atendimento das necessidades funcionais da Universidade Federal do Rio de Janeiro (UFRJ) Campus de Duque de Caxias (DC), conforme condições, quantidades e exigências estabelecidas neste instrumento. 	_doc	edital	F	Federal	f335ccc625a277c539eccb05dba78ff9	catalog2	/compras/33663683000116/2024/1393	8	Dispensa	3200	Duque de Caxias		33663683000116-1-001393/2024	1393		33663683000116	32221	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO			E	Executivo	1	Divulgada no PNCP	False			2	Aviso de Contratação Direta	Aviso de Contratação Direta nº 90044/2024	RJ	155766	10450	CAMPUS UFRJ DUQUE DE CAXIAS PROFESSOR GERALDO	
2024	False	2024-10-15T20:15:29.999976		2024-10-15T20:15:29.821808	2024-11-07T14:30	2024-10-25T08:00	2024-10-15T20:15:29.821808	REGISTRO DE PREÇO - MEDICAMENTO	_doc	edital	E	Estadual	ce888f5997026e20bd48085fc176232c	catalog2	/compras/07954480000179/2024/19432	6	Pregão - Eletrônico	950	Fortaleza		07954480000179-1-019432/2024	19432		07954480000179	57870	ESTADO DO CEARA			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 202408753/2024	CE	240001	47682	SECRETARIA DA SAUDE	
2024	False	2024-10-15T20:11:21.162160		2024-10-15T20:11:21.137014			2024-10-15T19:55:59.836824	Contratação de Fundação de Apoio para prestar serviço de apoio a gestão administrativa e financeira do projeto Saberes Indígenas na Escola.	_doc	edital	F	Federal	4070cfaddeed7e514bd32291112f1e61	catalog2	/compras/34792077000163/2024/58	8	Dispensa	139	Boa Vista		34792077000163-1-000058/2024	58		34792077000163	32696	UNIVERSIDADE FEDERAL DE RORAIMA			E	Executivo	1	Divulgada no PNCP	True			3	Ato que autoriza a Contratação Direta	Ato que autoriza a Contratação Direta nº 214/2024	RR	154080	10753	UNIVERSIDADE FEDERAL/RR	
2024	False	2024-10-15T20:14:12.853948		2024-10-15T20:11:12.361285			2024-10-15T20:11:12.361285	Aquisição de material de CIRCUITO DE CFTV - ENEM 2024	_doc	edital	F	Federal	0039c914579db895a0e6a3dc06ff0dec	catalog2	/compras/00394452000103/2024/19064	8	Dispensa	58	Cruzeiro do Sul		00394452000103-1-019064/2024	19064		00394452000103	44611	COMANDO DO EXERCITO			E	Executivo	1	Divulgada no PNCP	True			3	Ato que autoriza a Contratação Direta	Ato que autoriza a Contratação Direta nº 73/2024	AC	160536	764	61. BATALHAO DE INFANTARIA DE SELVA-MEX/AC	
2024	False	2024-10-15T20:09:36.377388		2024-10-15T20:09:36.238900	2024-11-07T09:00	2024-10-23T08:00	2024-10-15T20:09:36.238900	Serviço de Manutenção preventiva e corretiva com cobertura total de peças, do sistema de proteção contra incêndio do Centro Pediátrico do Câncer - CPC/HIAS	_doc	edital	E	Estadual	f91db7e181d6f24f5e5d84ae15fc0d79	catalog2	/compras/07954480000179/2024/19431	6	Pregão - Eletrônico	950	Fortaleza		07954480000179-1-019431/2024	19431		07954480000179	57870	ESTADO DO CEARA			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 202402084/2024	CE	241311	47055	HOSPITAL INFANTIL DR. ALBERT SABIN	
2024	False	2024-10-15T20:06:34.186419		2024-10-15T20:06:34.014383	2024-11-05T14:30	2024-10-23T08:00	2024-10-15T20:06:34.014383	REGISTRO DE PREÇO - MEDICAMNTO	_doc	edital	E	Estadual	f9eea7e5879afa168ce5b2aabacd979f	catalog2	/compras/07954480000179/2024/19430	6	Pregão - Eletrônico	950	Fortaleza		07954480000179-1-019430/2024	19430		07954480000179	57870	ESTADO DO CEARA			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 202400847/2024	CE	240001	47682	SECRETARIA DA SAUDE	
2024	False	2024-10-15T20:06:17.474023		2024-10-15T20:06:17.259362	2024-09-27T09:20	2024-09-11T08:00	2024-10-15T20:06:17.259362	Registro de Preços para fornecimento de cimento Portland CPII 32 e cal para pintura, para diversos setores da PMSA	_doc	edital	M	Municipal	590ca1c6d276c1895f1f4dcf6fe960a3	catalog2	/compras/46522942000130/2024/501	6	Pregão - Eletrônico	3802	Santo André		46522942000130-1-000501/2024	501		46522942000130	83163	MUNICIPIO DE SANTO ANDRE			N	Não se aplica	1	Divulgada no PNCP	False			1	Edital	Edital nº 422/2024/2024	SP	12074	2463342	Prefeitura Municipal de Santo André	
