anoCompra	cnpj	dataPublicacaoPncp	numero_controle_pncp	sequencialCompra	sequencialDocumento	statusAtivo	tipoDocumentoDescricao	tipoDocumentoId	tipoDocumentoNome	titulo	uri	url
2024	4216593000189	2024-10-15T14:48:23	04216593000189-1-000379/2024	379	5	True	Outros Documentos	16	Outros Documentos	VENCEDOR	https://pncp.gov.br/pncp-api/v1/orgaos/04216593000189/compras/2024/379/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/04216593000189/compras/2024/379/arquivos/5
2024	17955386000198	2024-05-10T15:50:43	17955386000198-1-000090/2024	90	1	True	Edital	2	Edital	Prego_Eletrnico_041_2024_PAL_122_2024__Material_de_Artesanato	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/90/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/90/arquivos/1
2024	17955386000198	2024-10-15T14:48:11	17955386000198-1-000090/2024	90	2	True	Outros Documentos	16	Outros Documentos	Retificao	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/90/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/90/arquivos/2
2024	76978881000181	2024-10-15T14:48:01	76978881000181-1-000160/2024	160	1	True	Edital	2	Edital	Capa-Licitacao	https://pncp.gov.br/pncp-api/v1/orgaos/76978881000181/compras/2024/160/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/76978881000181/compras/2024/160/arquivos/1
2024	76978881000181	2024-10-15T14:48:31	76978881000181-1-000160/2024	160	2	True	Outros Documentos	16	Outros Documentos	Aviso	https://pncp.gov.br/pncp-api/v1/orgaos/76978881000181/compras/2024/160/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/76978881000181/compras/2024/160/arquivos/2
2024	76978881000181	2024-10-15T14:49:01	76978881000181-1-000160/2024	160	3	True	Edital	2	Edital	Edital	https://pncp.gov.br/pncp-api/v1/orgaos/76978881000181/compras/2024/160/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/76978881000181/compras/2024/160/arquivos/3
2024	17955386000198	2024-04-30T13:26:49	17955386000198-1-000084/2024	84	1	True	Edital	2	Edital	Edital_PAL_N1182024_PREGO_ELETRNICO_N_0392024__Roadeira_e_outros	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/84/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/84/arquivos/1
2024	17955386000198	2024-05-16T12:55:47	17955386000198-1-000084/2024	84	2	True	Edital	2	Edital	Edital_PAL_N1182024_PREGO_ELETRNICO_N_0392024__Roadeira_e_outros	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/84/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/84/arquivos/2
2024	17955386000198	2024-10-15T14:47:45	17955386000198-1-000084/2024	84	3	True	Outros Documentos	16	Outros Documentos	RETIFICAO_0392024	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/84/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/84/arquivos/3
2024	10359560000190	2024-10-15T14:47:58	10359560000190-1-000199/2024	199	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	INEXIGIBILIDADE_N_1222024__PROCESSO_N_1252024	https://pncp.gov.br/pncp-api/v1/orgaos/10359560000190/compras/2024/199/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10359560000190/compras/2024/199/arquivos/1
2024	22934889000117	2024-10-15T14:47:53	22934889000117-1-000163/2024	163	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	AVISO_DE_INTENCAO_DE_COMPRA	https://pncp.gov.br/pncp-api/v1/orgaos/22934889000117/compras/2024/163/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/22934889000117/compras/2024/163/arquivos/1
2024	22934889000117	2024-10-15T14:49:17	22934889000117-1-000163/2024	163	2	True	Termo de Referência	4	Termo de Referência	TERMO_DE_REFERENCIA	https://pncp.gov.br/pncp-api/v1/orgaos/22934889000117/compras/2024/163/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/22934889000117/compras/2024/163/arquivos/2
2024	13805528000180	2024-09-12T15:01:17	13805528000180-1-000243/2024	243	1	True	Edital	2	Edital	106979_editais_1726161353.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/1
2024	13805528000180	2024-09-12T15:01:23	13805528000180-1-000243/2024	243	2	True	Edital	2	Edital	106979_editais_1726161363.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/2
2024	13805528000180	2024-09-12T15:01:26	13805528000180-1-000243/2024	243	3	True	Edital	2	Edital	106979_editais_1726161549.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/3
2024	13805528000180	2024-09-13T14:04:24	13805528000180-1-000243/2024	243	4	True	Edital	2	Edital	106979_editais_1726247060.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/4
2024	13805528000180	2024-10-02T09:28:47	13805528000180-1-000243/2024	243	6	True	Edital	2	Edital	106979_editais_1727872123.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/6	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/6
2024	13805528000180	2024-10-02T09:31:03	13805528000180-1-000243/2024	243	7	True	Edital	2	Edital	106979_editais_1727872259.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/7	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/7
2024	13805528000180	2024-10-11T10:23:12	13805528000180-1-000243/2024	243	8	True	Edital	2	Edital	106979_editais_1728652989.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/8	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/8
2024	13805528000180	2024-10-15T14:47:34	13805528000180-1-000243/2024	243	9	True	Edital	2	Edital	106979_editais_1729013799.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/9	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/243/arquivos/9
2024	24518573000170	2024-10-15T14:47:42	24518573000170-1-000031/2024	31	1	True	Edital	2	Edital	EDITAL E ANEXOS 031-2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/24518573000170/compras/2024/31/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/24518573000170/compras/2024/31/arquivos/1
2024	17955386000198	2024-04-22T11:20:53	17955386000198-1-000079/2024	79	1	True	Edital	2	Edital	Prego_Eletrnico_055_2024__PAL_108_2024__Locao_de_Brinquedos_Recreativos	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/79/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/79/arquivos/1
2024	17955386000198	2024-10-15T14:47:26	17955386000198-1-000079/2024	79	2	True	Outros Documentos	16	Outros Documentos	retificacao_	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/79/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/79/arquivos/2
2024	14414077000112	2024-10-08T14:40:43	14414077000112-1-000023/2024	23	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Dispensa n? 014-2024- EQUIPAMENTOS MOBILIARIOS(ass	https://pncp.gov.br/pncp-api/v1/orgaos/14414077000112/compras/2024/23/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/14414077000112/compras/2024/23/arquivos/1
2024	46634564000187	2024-10-15T14:47:30	46634564000187-1-001295/2024	1295	1	True	Edital	2	Edital	PE_097_2024__TR.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/46634564000187/compras/2024/1295/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46634564000187/compras/2024/1295/arquivos/1
2024	17955386000198	2024-04-19T14:43:21	17955386000198-1-000077/2024	77	1	True	Edital	2	Edital	Prego_Eletrnico_038_2024_PAL_103_2024__Melhoria_no_Portal_Turistico	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/1
2024	17955386000198	2024-10-15T14:44:51	17955386000198-1-000077/2024	77	2	True	Outros Documentos	16	Outros Documentos	Relatrio_Fotogrfico	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/2
2024	17955386000198	2024-10-15T14:44:55	17955386000198-1-000077/2024	77	3	True	Outros Documentos	16	Outros Documentos	PLANILHAS	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/3
2024	17955386000198	2024-10-15T14:45:02	17955386000198-1-000077/2024	77	4	True	Outros Documentos	16	Outros Documentos	PROJETO	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/4
2024	17955386000198	2024-10-15T14:46:59	17955386000198-1-000077/2024	77	5	True	Outros Documentos	16	Outros Documentos	TCU__PORTAL_DE_ENTRADA	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/5
2024	17955386000198	2024-10-15T14:47:04	17955386000198-1-000077/2024	77	6	True	Outros Documentos	16	Outros Documentos	MEMORIAL_DESCRITIVO	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/6	https://pncp.gov.br/pncp-api/v1/orgaos/17955386000198/compras/2024/77/arquivos/6
2024	26220251000175	2024-10-15T14:39:00	26220251000175-1-000035/2024	35	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	AVISO DE DISPENSA DE LICITA??O 07-2024_Manuten??o	https://pncp.gov.br/pncp-api/v1/orgaos/26220251000175/compras/2024/35/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/26220251000175/compras/2024/35/arquivos/1
2024	46410866000171	2024-10-15T14:46:55	46410866000171-1-000884/2024	884	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	D.E 90723 - AQUISICAO DE APARELHO DE AR-CONDICIONADO	https://pncp.gov.br/pncp-api/v1/orgaos/46410866000171/compras/2024/884/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46410866000171/compras/2024/884/arquivos/1
2024	18114280000124	2024-10-15T14:46:53	18114280000124-1-000143/2024	143	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	PRC 146-2024 - DISPENSA 070-2024	https://pncp.gov.br/pncp-api/v1/orgaos/18114280000124/compras/2024/143/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18114280000124/compras/2024/143/arquivos/1
2024	13805528000180	2024-10-15T14:46:52	13805528000180-1-000272/2024	272	1	True	Edital	2	Edital	111643_editais_1729012248.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/272/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/272/arquivos/1
2024	13805528000180	2024-10-15T14:47:15	13805528000180-1-000272/2024	272	2	True	Edital	2	Edital	111643_editais_1729014047.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/272/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/272/arquivos/2
2024	16695025000197	2024-10-15T14:46:45	16695025000197-1-000949/2024	949	1	True	Edital	2	Edital	Edital	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/949/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/949/arquivos/1
2024	16695025000197	2024-10-15T14:46:45	16695025000197-1-000949/2024	949	2	True	Termo de Referência	4	Termo de Referência	Arquivo.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/949/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/949/arquivos/2
2024	16695025000197	2024-10-15T14:46:47	16695025000197-1-000949/2024	949	3	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	Arquivo.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/949/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/949/arquivos/3
2024	15389596000130	2024-10-15T14:46:36	15389596000130-1-000204/2024	204	1	True	Edital	2	Edital	Edital PE 342024	https://pncp.gov.br/pncp-api/v1/orgaos/15389596000130/compras/2024/204/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/15389596000130/compras/2024/204/arquivos/1
2024	3656200000195	2024-10-15T14:46:00	03656200000195-1-000059/2024	59	1	True	Ato que autoriza a Contratação Direta	20	Ato que autoriza a Contratação Direta	public.	https://pncp.gov.br/pncp-api/v1/orgaos/03656200000195/compras/2024/59/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/03656200000195/compras/2024/59/arquivos/1
2024	3656200000195	2024-10-15T14:49:05	03656200000195-1-000059/2024	59	2	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	TERMO DE DISPENSA DE LICITACAO	https://pncp.gov.br/pncp-api/v1/orgaos/03656200000195/compras/2024/59/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/03656200000195/compras/2024/59/arquivos/2
2024	88572748000100	2024-10-15T14:46:18	88572748000100-1-001108/2024	1108	1	True	Edital	2	Edital	1.075.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/88572748000100/compras/2024/1108/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/88572748000100/compras/2024/1108/arquivos/1
2024	46223699000150	2024-10-15T14:45:59	46223699000150-1-003556/2024	3556	1	True	Edital	2	Edital	Documento 5899/2024	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3556/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3556/arquivos/1
2024	46223699000150	2024-10-15T14:46:02	46223699000150-1-003556/2024	3556	2	True	DFD	10	DFD	10-DFD_43122_2024	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3556/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3556/arquivos/2
2024	89971758000180	2024-10-15T14:45:44	89971758000180-1-000971/2024	971	1	True	Outros Documentos	16	Outros Documentos	63864610489561277722562_1_22465_DFD	https://pncp.gov.br/pncp-api/v1/orgaos/89971758000180/compras/2024/971/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/89971758000180/compras/2024/971/arquivos/1
2024	1615515000169	2024-10-15T14:44:00	01615515000169-1-000014/2024	14	1	True	Outros Documentos	16	Outros Documentos	PUBLICACAO	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/1
2024	1615515000169	2024-10-15T14:44:05	01615515000169-1-000014/2024	14	2	True	Outros Documentos	16	Outros Documentos	NOTORIA ESPECIALIZACAO	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/2
2024	1615515000169	2024-10-15T14:44:05	01615515000169-1-000014/2024	14	3	True	Outros Documentos	16	Outros Documentos	PROPOSTA	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/3
2024	1615515000169	2024-10-15T14:44:06	01615515000169-1-000014/2024	14	4	True	Outros Documentos	16	Outros Documentos	TERMO INEXIGIBILIDADE	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/4
2024	1615515000169	2024-10-15T14:44:06	01615515000169-1-000014/2024	14	5	True	Outros Documentos	16	Outros Documentos	PUBLICACAO	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/01615515000169/compras/2024/14/arquivos/5
2024	13937040000106	2024-10-15T14:45:33	13937040000106-1-000347/2024	347	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	arquivo.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/13937040000106/compras/2024/347/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13937040000106/compras/2024/347/arquivos/1
2024	18602094000134	2024-10-15T14:46:12	18602094000134-1-000049/2024	49	1	True	Edital	2	Edital	110905_editais_1729014040.zip	https://pncp.gov.br/pncp-api/v1/orgaos/18602094000134/compras/2024/49/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18602094000134/compras/2024/49/arquivos/1
2024	18602094000134	2024-10-15T14:46:18	18602094000134-1-000049/2024	49	2	True	Edital	2	Edital	110905_editais_1729014318.zip	https://pncp.gov.br/pncp-api/v1/orgaos/18602094000134/compras/2024/49/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/18602094000134/compras/2024/49/arquivos/2
2024	8917080000156	2024-10-15T14:45:32	08917080000156-1-000062/2024	62	1	True	Edital	2	Edital	EDITAL.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/08917080000156/compras/2024/62/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/08917080000156/compras/2024/62/arquivos/1
2024	18301028000124	2024-10-15T14:45:30	18301028000124-1-000115/2024	115	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	DFD 116-2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/18301028000124/compras/2024/115/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/18301028000124/compras/2024/115/arquivos/1
2024	46634440000100	2024-10-15T14:45:30	46634440000100-1-001812/2024	1812	1	True	Edital	2	Edital	Capa-Compra-Direta	https://pncp.gov.br/pncp-api/v1/orgaos/46634440000100/compras/2024/1812/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46634440000100/compras/2024/1812/arquivos/1
2024	46634440000100	2024-10-15T14:46:01	46634440000100-1-001812/2024	1812	2	True	Termo de Referência	4	Termo de Referência	Termo-de-Referencia	https://pncp.gov.br/pncp-api/v1/orgaos/46634440000100/compras/2024/1812/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46634440000100/compras/2024/1812/arquivos/2
2024	45371820000128	2024-10-15T14:44:56	45371820000128-1-000329/2024	329	1	True	Termo de Referência	4	Termo de Referência	SERVICO MANUT E REPARO DE AR COND  CONSORCIO CIS A	https://pncp.gov.br/pncp-api/v1/orgaos/45371820000128/compras/2024/329/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/45371820000128/compras/2024/329/arquivos/1
2024	24851511000185	2024-10-15T14:44:44	24851511000185-1-000450/2024	450	1	True	Edital	2	Edital	EXTRATO DE CONTRATO- MAQUETE ELETRONICA.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/24851511000185/compras/2024/450/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/24851511000185/compras/2024/450/arquivos/1
2024	46341038000129	2024-09-04T11:47:31	46341038000129-1-001530/2024	1530	1	True	Edital	2	Edital	PE_434__24_Prot._91.522__24_Aq_Smart_TVs_Porta_Ret_DigitSEMAC	https://pncp.gov.br/pncp-api/v1/orgaos/46341038000129/compras/2024/1530/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46341038000129/compras/2024/1530/arquivos/1
2024	10882594000165	2024-10-15T14:44:38	10882594000165-1-000485/2024	485	1	True	Termo de Referência	4	Termo de Referência	Anexo I - Termo de Referencia.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/1
2024	10882594000165	2024-10-15T14:44:39	10882594000165-1-000485/2024	485	2	True	Edital	2	Edital	Edital.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/2
2024	10882594000165	2024-10-15T14:44:39	10882594000165-1-000485/2024	485	3	True	Outros Documentos	16	Outros Documentos	Projeto de venda Associacao dos Bananicultores.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/3
2024	10882594000165	2024-10-15T14:44:40	10882594000165-1-000485/2024	485	4	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	156/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/10882594000165/compras/2024/485/arquivos/4
2024	16695025000197	2024-10-15T14:44:22	16695025000197-1-000948/2024	948	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Aviso de Contratação Direta	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/948/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/16695025000197/compras/2024/948/arquivos/1
2024	7954480000179	2024-10-15T14:43:58	07954480000179-1-019365/2024	19365	1	True	Outros Documentos	16	Outros Documentos	CRONOGRAMA_assinado.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/07954480000179/compras/2024/19365/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/07954480000179/compras/2024/19365/arquivos/1
2024	44855443000130	2024-10-15T14:43:45	44855443000130-1-000973/2024	973	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	AVISO_DE_DISPENSA_-_PNCP.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/1
2024	44855443000130	2024-10-15T14:43:47	44855443000130-1-000973/2024	973	2	True	Outros Documentos	16	Outros Documentos	ESTIMATIVA_DE_DESPESA_-_PNCP.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/2
2024	44855443000130	2024-10-15T14:43:50	44855443000130-1-000973/2024	973	3	True	Termo de Referência	4	Termo de Referência	TERMO_DE_REFERENCIA_-_PNCP.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/3
2024	44855443000130	2024-10-15T14:43:52	44855443000130-1-000973/2024	973	4	True	Outros Documentos	16	Outros Documentos	Modelo_de_Proposta_Comercial.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/4	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/4
2024	44855443000130	2024-10-15T14:43:55	44855443000130-1-000973/2024	973	5	True	Outros Documentos	16	Outros Documentos	Modelo_Declaracao.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/5	https://pncp.gov.br/pncp-api/v1/orgaos/44855443000130/compras/2024/973/arquivos/5
2024	11055682000156	2024-10-15T14:44:28	11055682000156-1-000372/2024	372	1	True	Edital	2	Edital	EDITAL2024142.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/11055682000156/compras/2024/372/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/11055682000156/compras/2024/372/arquivos/1
2024	10599648000180	2024-08-01T16:48:41	10599648000180-1-000021/2024	21	1	True	Aviso de Contratação Direta	1	Aviso de Contratação Direta	Aviso de Contratacao Direta	https://pncp.gov.br/pncp-api/v1/orgaos/10599648000180/compras/2024/21/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/10599648000180/compras/2024/21/arquivos/1
2024	10599648000180	2024-10-15T14:43:14	10599648000180-1-000021/2024	21	2	True	Minuta do Contrato	3	Minuta do Contrato	CONTRATO	https://pncp.gov.br/pncp-api/v1/orgaos/10599648000180/compras/2024/21/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/10599648000180/compras/2024/21/arquivos/2
2024	2030715000112	2024-10-15T14:43:39	02030715000112-1-000228/2024	228	1	True	Estudo Técnico Preliminar	7	Estudo Técnico Preliminar	ETP Digital - CELESC.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/02030715000112/compras/2024/228/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/02030715000112/compras/2024/228/arquivos/1
2024	2030715000112	2024-10-15T14:43:40	02030715000112-1-000228/2024	228	2	True	Termo de Referência	4	Termo de Referência	11/2024.pdf	https://pncp.gov.br/pncp-api/v1/orgaos/02030715000112/compras/2024/228/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/02030715000112/compras/2024/228/arquivos/2
2024	46223699000150	2024-10-15T14:43:35	46223699000150-1-003555/2024	3555	1	True	Edital	2	Edital	Documento 5759/2024	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3555/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3555/arquivos/1
2024	46223699000150	2024-10-15T14:43:39	46223699000150-1-003555/2024	3555	2	True	DFD	10	DFD	10-DFD_42980_2024	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3555/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/46223699000150/compras/2024/3555/arquivos/2
2024	13805528000180	2024-10-14T14:46:52	13805528000180-1-000271/2024	271	1	True	Edital	2	Edital	110944_editais_1728924628.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/271/arquivos/1	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/271/arquivos/1
2024	13805528000180	2024-10-14T14:47:03	13805528000180-1-000271/2024	271	2	True	Edital	2	Edital	110944_editais_1728924717.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/271/arquivos/2	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/271/arquivos/2
2024	13805528000180	2024-10-15T14:43:22	13805528000180-1-000271/2024	271	3	True	Edital	2	Edital	110944_editais_1729014197.zip	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/271/arquivos/3	https://pncp.gov.br/pncp-api/v1/orgaos/13805528000180/compras/2024/271/arquivos/3
