aplicabilidadeMargemPreferenciaAdicional	aplicabilidadeMargemPreferenciaNormal	codigoRegistroImobiliario	criterioJulgamentoId	criterioJulgamentoNome	dataAtualizacao	dataInclusao	descricao	imagem	incentivoProdutivoBasico	itemCategoriaId	itemCategoriaNome	materialOuServico	materialOuServicoNome	ncmNbsCodigo	ncmNbsDescricao	numeroItem	numero_controle_pncp	orcamentoSigiloso	patrimonio	percentualMargemPreferenciaAdicional	percentualMargemPreferenciaNormal	quantidade	situacaoCompraItem	situacaoCompraItemNome	temResultado	tipoBeneficio	tipoBeneficioNome	unidadeMedida	valorTotal	valorUnitarioEstimado
False	False		1	Menor preço	2022-08-12T08:06:44	2022-08-12T08:06:44	RELATÓRIO  CONSELHO TUTELAR DA CRIAÇA E ADOLESCENTE -  BLOCO DE 100 FLS MEDINDO APROXIMADAMENTE 21 CM X 29,8 CM	0	False	3	Não se aplica	M	Material			30925	17888082000155-1-000020/2022-000024	True				3000.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	BL	0	0
False	False		1	Menor preço	2022-08-12T08:06:44	2022-08-12T08:06:44	MARCAÇÃO DE RAIO X HOSPITAL SANTO ANTONIO - CONFECCIONADO EM PAPEL BRANCO 52G - BLOCO COM 100 FOLHAS - NAS MEDIDAS APROXIMADAS DE 8 X 12 CM	0	False	3	Não se aplica	M	Material			30930	17888082000155-1-000020/2022-000024	True				50.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	BL	0	0
False	False		1	Menor preço	2022-08-12T08:06:44	2022-08-12T08:06:44	AUTORIZAÇÃO PARA TRANSPORTE DE PACIENTES - CONFECCIONADO EM PAPEL BRANCO 52G - BLOCO COM 100 FOLHAS - NAS MEDIDAS APROXIMADAS DE 21,5 X 15,5CM	0	False	3	Não se aplica	M	Material			30933	17888082000155-1-000020/2022-000024	True				100.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	BL	0	0
False	False		1	Menor preço	2022-08-12T08:06:44	2022-08-12T08:06:44	BPA-1 BOLETIM DE PRODUÇÃO AMBULATORIAL DE DADOS INDIVIDUALIZADOS - CONFECCIONADO EM PAPEL BRANCO 52G - BLOCO COM 100 FOLHAS - NAS MEDIDAS APROXIMADAS 21 X 29,7 CM	0	False	3	Não se aplica	M	Material			30934	17888082000155-1-000020/2022-000024	True				30.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	BL	0	0
False	False		1	Menor preço	2022-08-17T13:16:08	2022-08-17T13:16:08	MOTOCICLETA Motor - OHC, monocilíndrico, 4 tempos, arrefecido a ar Cilindrada - 162,7 cc	0	False	3	Não se aplica	M	Material			18375	17888082000155-1-000020/2022-000026	True				1.0	1	Em andamento	True	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-08-17T13:16:08	2022-08-17T13:16:08	VEÍCULO PARA TRANSPORTE PASSAGEIROS TIPO VAN, COM ACESSIBILIDADE PARA CADEIRANTE	0	False	3	Não se aplica	M	Material			31201	17888082000155-1-000020/2022-000026	True				1.0	1	Em andamento	True	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-08-17T13:16:08	2022-08-17T13:16:08	VEÍCULO ZERO KM, NA COR BRANCA OU PRATA - 7 LUGARES - MOTOR 1.8 FLEX	0	False	3	Não se aplica	M	Material			33768	17888082000155-1-000020/2022-000026	True				1.0	1	Em andamento	True	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-08-17T17:02:19	2022-08-17T17:02:19	CRIAÇÃO COMPLETA DE SITE PREMIUM	0	False	3	Não se aplica	S	Serviço			12874	17888082000155-1-000020/2022-000027	False				1.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	SV	20000.0	20000.0
False	False		1	Menor preço	2022-08-17T17:02:19	2022-08-17T17:02:19	HOSPEDAGEM ANUAL DO SITE	0	False	3	Não se aplica	S	Serviço			12875	17888082000155-1-000020/2022-000027	False				1.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	SV	3000.0	3000.0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	BATEDEIRA DE USO DOMÉSTICO	0	False	3	Não se aplica	M	Material			7514	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	FORNO MICROONDAS 23 LITROS.	0	False	3	Não se aplica	M	Material			12754	17888082000155-1-000020/2022-000028	True				5.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	ARMÁRIO DE COZINHA EM AÇO 6 PORTAS	0	False	3	Não se aplica	M	Material			12764	17888082000155-1-000020/2022-000028	True				10.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	FREEZER HORIZONTAL	0	False	3	Não se aplica	M	Material			17783	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	BERÇO DE MADEIRA SUCUPIRA MEDINDO 1300X600X800MM FABRICADO NO PADRÃO RFS14 DA NORMA ABNT 15 SEGUINDO PADRÃO DE QUALIDADE E CONFORMIDADE DE SEGURANÇA ACOMPANHA COLCHÃO DE ESPUMA NA MEDIDA 1289X595X12MM ANTIÁCARO E ANTIFUNGO	0	False	3	Não se aplica	M	Material			21219	17888082000155-1-000020/2022-000028	True				81.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	MESA ESCRIVANINHA COM 3 GAVETAS	0	False	3	Não se aplica	M	Material			23119	17888082000155-1-000020/2022-000028	True				10.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	GELADEIRA COM CAPACIDADE DE 300 LITROS	0	False	3	Não se aplica	M	Material			23121	17888082000155-1-000020/2022-000028	True				10.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	BALANÇA ELETRÔNICA DIGITAL MÍNIMO 40 KG COMPLETA	0	False	3	Não se aplica	M	Material			23261	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	KIT	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	LAVADORA DE ROUPAS TIPO TANQUINHO	0	False	3	Não se aplica	M	Material			23362	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	PURIFICADOR DE ÁGUA REFRIGERADO CONJUGADO P ADULTO E CRIANÇA 124 L DE CAPACIDADE, RESERVATORIO EM AÇO INOX	0	False	3	Não se aplica	M	Material			24927	17888082000155-1-000020/2022-000028	True				30.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	GUARDA ROUPAS 6 PORTAS DE ABRIR, 3 GAVETAS E PRATELEIRAS,	0	False	3	Não se aplica	M	Material			27125	17888082000155-1-000020/2022-000028	True				6.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	FREEZER VERTICAL FROST FREE, 203 LITROS, APROX UMA PORTA, BRANCO, 220V	0	False	3	Não se aplica	M	Material			32006	17888082000155-1-000020/2022-000028	True				15.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	GELADEIRA COM CAPACIDADE MÍNIMA DE 403 LITROS	0	False	3	Não se aplica	M	Material			32015	17888082000155-1-000020/2022-000028	True				15.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	MESA REFEITÓRIO 06 LUGARES, MIN AXLXP 740 X 1800 X 800 MM	0	False	3	Não se aplica	M	Material			32021	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	FOGÃO INDUSTRIAL DE 6 BOCAS COM FORNO QUEIMADORES FRONTAIS	0	False	3	Não se aplica	M	Material			32047	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	FOGÃO TIPO PISO, 4 BOCAS, AUTOMÁTICO, A GÁS	0	False	3	Não se aplica	M	Material			32054	17888082000155-1-000020/2022-000028	True				6.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	PURIFICADOR REFRIGERADO COM DUAS TEMPERATURAS NATURAL E GELADO, VOLTAGEM 100220V	0	False	3	Não se aplica	M	Material			32055	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	CONJUNTO INFANTO JUVENIL CJ4	0	False	3	Não se aplica	M	Material			33801	17888082000155-1-000020/2022-000028	True				159.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	CONJUNTO INFANTIL CR30	0	False	3	Não se aplica	M	Material			33803	17888082000155-1-000020/2022-000028	True				149.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-19T08:53:15	2022-08-19T08:53:15	GUARDA ROUPAS 3 PORTAS DE ABRIR, 3 GAVETAS E PRATELEIRAS	0	False	3	Não se aplica	M	Material			33808	17888082000155-1-000020/2022-000028	True				20.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	UN	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ADITIVO PARA RADIADOR	0	False	3	Não se aplica	M	Material			6125	17888082000155-1-000020/2022-000025	True				500.0	1	Em andamento	True	4	Sem benefício	FR	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO LUBRIFICANTE PARA CAIXA DE ENGRENAGENS SAE 90 20LITROS	0	False	3	Não se aplica	M	Material			13866	17888082000155-1-000020/2022-000025	True				20.0	1	Em andamento	True	4	Sem benefício	BD	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	FLUIDO LIMPADOR DE PARA-BRISAS	0	False	3	Não se aplica	M	Material			15235	17888082000155-1-000020/2022-000025	True				30.0	1	Em andamento	True	4	Sem benefício	FR	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO  LUBRIFICANTE SAE 15W40 20LITROS PARA MOTOR A DIESEL TIPO EXTRATURBO, IGUAL OU SUPERIOR TROCAR A CADA 10.000 KM	0	False	3	Não se aplica	M	Material			16770	17888082000155-1-000020/2022-000025	True				100.0	1	Em andamento	True	4	Sem benefício	BD	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO LUBRIFICANTE PARA DIFERENCIAL  SAE 140 20LITROS	0	False	3	Não se aplica	M	Material			16776	17888082000155-1-000020/2022-000025	True				80.0	1	Em andamento	True	4	Sem benefício	BD	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO PARA MOTOR 2 TEMPOS	0	False	3	Não se aplica	M	Material			18596	17888082000155-1-000020/2022-000025	True				250.0	1	Em andamento	True	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ARLA 32	0	False	3	Não se aplica	M	Material			22592	17888082000155-1-000020/2022-000025	True				60.0	1	Em andamento	True	4	Sem benefício	GL	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	DETERGENTE AUTOMOTIVO ALCALINO	0	False	3	Não se aplica	M	Material			22597	17888082000155-1-000020/2022-000025	True				30.0	1	Em andamento	True	4	Sem benefício	BM	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	GRAXA ROLAMENTO	0	False	3	Não se aplica	M	Material			23610	17888082000155-1-000020/2022-000025	True				50.0	1	Em andamento	True	4	Sem benefício	GL	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	GRAXA CHASSI	0	False	3	Não se aplica	M	Material			23621	17888082000155-1-000020/2022-000025	True				60.0	1	Em andamento	True	4	Sem benefício	GL	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	LIMPA BAÚ	0	False	3	Não se aplica	M	Material			23623	17888082000155-1-000020/2022-000025	True				30.0	1	Em andamento	True	4	Sem benefício	BM	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO DESENGRIPANTE COMPLETO AEROSOL	0	False	3	Não se aplica	M	Material			23624	17888082000155-1-000020/2022-000025	True				33.0	1	Em andamento	True	4	Sem benefício	FR	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO HIDRÁULICO SAE 10W PARA MOTOR A DIESEL	0	False	3	Não se aplica	M	Material			25850	17888082000155-1-000020/2022-000025	True				60.0	1	Em andamento	True	4	Sem benefício	BD	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO LUBRIFICANTE PARA TRANSMISSÃO TURBO TM50 20LITROS	0	False	3	Não se aplica	M	Material			27547	17888082000155-1-000020/2022-000025	True				100.0	1	Em andamento	True	4	Sem benefício	BD	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO PARA DIREÇÃO HIDRÁULICA	0	False	3	Não se aplica	M	Material			30773	17888082000155-1-000020/2022-000025	True				180.0	1	Em andamento	True	4	Sem benefício	FR	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO SAE 0W20 API SPILSAC GF-6 SINTÉTICO	0	False	3	Não se aplica	M	Material			33873	17888082000155-1-000020/2022-000025	True				270.0	1	Em andamento	True	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO SAE 0W30 API SPILSAC GF-6 SINTÉTICO	0	False	3	Não se aplica	M	Material			33874	17888082000155-1-000020/2022-000025	True				120.0	1	Em andamento	True	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO SAE 0W40 API SPILSAC GF-6 SINTÉTICO	0	False	3	Não se aplica	M	Material			33875	17888082000155-1-000020/2022-000025	True				120.0	1	Em andamento	True	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO SAE 5W30 API SV PLUS SINTÉTICO	0	False	3	Não se aplica	M	Material			33877	17888082000155-1-000020/2022-000025	True				1000.0	1	Em andamento	True	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-08-17T13:05:08	2022-08-17T13:05:08	ÓLEO SAE 5W40 API SV PLUS SINTÉTICO	0	False	3	Não se aplica	M	Material			33878	17888082000155-1-000020/2022-000025	True				50.0	1	Em andamento	True	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE CAMA ELÁSTICA	0	False	3	Não se aplica	S	Serviço			12879	17888082000155-1-000020/2022-000029	True				20.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE CARRINHO DE PIPOCA DOCE E SALGADA	0	False	3	Não se aplica	S	Serviço			12880	17888082000155-1-000020/2022-000029	True				20.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE CARRINHO DE ALGODÃO DOCE	0	False	3	Não se aplica	S	Serviço			12881	17888082000155-1-000020/2022-000029	True				20.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE BRINQUEDO INFLÁVEL TIPO: FUTEBOL INFLÁVEL COM BASQUETE 4,5M LARGURA X 8,5 COMPRIMENTO	0	False	3	Não se aplica	S	Serviço			12882	17888082000155-1-000020/2022-000029	True				8.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE BRINQUEDO INFLÁVEL TIPO: TOBOGÃ GRANDE 4M LARGURA X 6M ALT X 8M COMPRIMENTO	0	False	3	Não se aplica	S	Serviço			12884	17888082000155-1-000020/2022-000029	True				8.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE BRINQUEDO INFLÁVEL TIPO: CENTOPEIA 2,5M LARGURA X 8M COMP X 4M ALTURA	0	False	3	Não se aplica	S	Serviço			12885	17888082000155-1-000020/2022-000029	True				5.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-08-26T11:05:57	2022-08-26T11:05:57	LOCAÇÃO DE PISCINA DE BOLINHAS	0	False	3	Não se aplica	S	Serviço			12886	17888082000155-1-000020/2022-000029	True				20.0	1	Em andamento	False	1	Participação exclusiva para ME/EPP	D	0	0
False	False		1	Menor preço	2022-05-10T14:32:28	2022-05-10T14:32:28	PRESTAÇÃO SERVIÇO DE ASSESSORIA E CONSULTORIA DE MARKETING E PUBLICIDADE	0	True	3	Não se aplica	S	Serviço			12756	17888082000155-1-000015/2022-000001	True				12.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	MÊS	0	0
False	False		1	Menor preço	2022-05-10T14:32:28	2022-05-10T14:32:28	SERVIÇO DE TRANSMISSÃO DE LIVES E PROGRAMAS TELEVISIONADOS	0	True	3	Não se aplica	S	Serviço			12757	17888082000155-1-000015/2022-000001	True				12.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	MÊS	0	0
False	False		1	Menor preço	2022-05-12T15:15:54	2022-05-12T15:15:54	SERVIÇOS DE ASSESSORIA E CONSULTORIA PARA ATENDER A DEMANDA DA SECRETARIA MUNICIPAL DE EDUCAÇÃO	0	True	3	Não se aplica	S	Serviço			12664	17888082000155-1-000015/2022-000002	True				12.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	MÊS	0	0
False	False		1	Menor preço	2022-06-02T08:54:19	2022-06-02T08:54:19	SERVIÇO DE INTERNAÇÃO COMPULSÓRIA	0	False	3	Não se aplica	S	Serviço			12426	17888082000155-1-000015/2022-000003	False				350.0	1	Em andamento	True	4	Sem benefício	MÊS	742700.0	2122.0
False	False		1	Menor preço	2022-06-02T08:54:19	2022-06-02T08:54:19	TAXA DE LAVANDERIA POR INTERNO	0	False	3	Não se aplica	S	Serviço			12427	17888082000155-1-000015/2022-000003	False				2200.0	1	Em andamento	False	4	Sem benefício	UN	88000.0	40.0
False	False		1	Menor preço	2022-06-02T08:54:19	2022-06-02T08:54:19	TRASLADO DO PACIENTE	0	False	3	Não se aplica	S	Serviço			12428	17888082000155-1-000015/2022-000003	False				10000.0	1	Em andamento	False	4	Sem benefício	km	41333.0	4.1333
False	False		1	Menor preço	2022-06-08T10:27:48	2022-06-08T10:27:48	SERVIÇO DE TERAPIA OCUPACIONAL	0	False	3	Não se aplica	S	Serviço			12776	17888082000155-1-000015/2022-000005	True				60.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	SV	0	0
False	False		1	Menor preço	2022-06-14T16:55:22	2022-06-14T16:55:22	PROJETO DE PREVENÇÃO E COMBATE À INCÊNDIO	0	False	3	Não se aplica	S	Serviço			12785	17888082000155-1-000015/2022-000006	True				1920.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	HR	0	0
False	False		1	Menor preço	2022-06-20T16:42:50	2022-06-20T16:42:50	PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA JURÍDICA	0	False	3	Não se aplica	S	Serviço			12790	17888082000155-1-000015/2022-000009	True				1920.0	1	Em andamento	True	1	Participação exclusiva para ME/EPP	HR	0	0
False	False		1	Menor preço	2022-07-01T10:50:35	2022-07-01T10:50:35	RECAPEAMENTO E PAVIMENTAÇÃO ASFÁLTICA DE VIAS DO MUNICÍPIO DE CRISTAISMG	0	True	3	Não se aplica	S	Serviço			12791	17888082000155-1-000015/2022-000010	False				1.0	1	Em andamento	True	4	Sem benefício	SV	1284755.52	1284755.52
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	LEITE DE VACA ULTRAPASTEURIZADO UHT - LONGA VIDA 1 LITRO DE SAQUINHO OU CAIXINHA	0	True	3	Não se aplica	M	Material			21579	17888082000155-1-000015/2022-000011	True				28500.0	1	Em andamento	True	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	LEITE LONGA VIDA ZERO LACTOSE INTEGRAL 1 LITRO	0	True	3	Não se aplica	M	Material			21801	17888082000155-1-000015/2022-000011	True				15000.0	1	Em andamento	False	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	LEITE LONGA VIDA ZERO LACTOSE SEMIDESNATADO 1 LITRO	0	True	3	Não se aplica	M	Material			21833	17888082000155-1-000015/2022-000011	True				15000.0	1	Em andamento	False	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	LEITE DE VACA PASTEURIZADO TIPO C EXCLUSIVO MEEPPEQUIPARADA	0	True	3	Não se aplica	M	Material			27613	17888082000155-1-000015/2022-000011	True				25000.0	1	Em andamento	False	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	LEITE DE VACA PASTEURIZADO TIPO C AMPLA CONCORRENCIA	0	True	3	Não se aplica	M	Material			27614	17888082000155-1-000015/2022-000011	True				100000.0	1	Em andamento	False	4	Sem benefício	L	0	0
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	QUEIJO PETIT SUISSE	0	True	3	Não se aplica	M	Material			33773	17888082000155-1-000015/2022-000011	True				350.0	1	Em andamento	False	4	Sem benefício	BDJ	0	0
False	False		1	Menor preço	2022-07-05T09:37:10	2022-07-05T09:37:10	REQUEIJÃO CREMOSO	0	True	3	Não se aplica	M	Material			33774	17888082000155-1-000015/2022-000011	True				300.0	1	Em andamento	False	4	Sem benefício	PT	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	ESCORREDOR PARA LOUÇA E TALHER, EM AÇO INOXIDÁVEL, TAMANHO GRANDE	0	False	3	Não se aplica	M	Material			9	17888082000155-1-000015/2022-000012	True				150.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	ABRIDOR PARA LATAS E GARRAFAS, METAL ZINCADO	0	False	3	Não se aplica	M	Material			15	17888082000155-1-000015/2022-000012	True				110.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	PANO DE PRATO, EM ALGODÃO, 40 X 60 CENTÍMETROS APROXIMADAMENTE	0	False	3	Não se aplica	M	Material			31	17888082000155-1-000015/2022-000012	True				1700.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	VASSOURA EM PIAÇAVA, TAMANHO NÚMERO 04, COM CABO EM MADEIRA	0	False	3	Não se aplica	M	Material			53	17888082000155-1-000015/2022-000012	True				500.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	PALHA DE AÇO MÉDIA Nº1	0	False	3	Não se aplica	M	Material			58	17888082000155-1-000015/2022-000012	True				600.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	BALDE EM PLÁSTICO, 10 LITROS, COM ALÇA	0	False	3	Não se aplica	M	Material			68	17888082000155-1-000015/2022-000012	True				600.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	ÁGUA SANITÁRIA COMUM,FRASCO COM 1 LITRO	0	False	3	Não se aplica	M	Material			78	17888082000155-1-000015/2022-000012	True				16000.0	1	Em andamento	False	4	Sem benefício	FR	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	PAPEL HIGIÊNICO FOLHA SIMPLES, BRANCO, MACIO, COM 30 M, PACOTE COM 4 UNIDADES	0	False	3	Não se aplica	M	Material			116	17888082000155-1-000015/2022-000012	True				51000.0	1	Em andamento	False	4	Sem benefício	PCT	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	SABONETE EM TABLETE, COMUM, APROXIMADAMENTE 90 G	0	False	3	Não se aplica	M	Material			117	17888082000155-1-000015/2022-000012	True				650.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	COPO DESCARTÁVEL EM PLÁSTICO, CAPACIDADE 50 ML, PACOTE COM 100 UNIDADES	0	False	3	Não se aplica	M	Material			262	17888082000155-1-000015/2022-000012	True				6000.0	1	Em andamento	False	4	Sem benefício	PCT	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	COPO DESCARTÁVEL EM PLÁSTICO, CAPACIDADE 200 ML, PACOTE COM 100 UNIDADES	0	False	3	Não se aplica	M	Material			263	17888082000155-1-000015/2022-000012	True				27000.0	1	Em andamento	False	4	Sem benefício	PCT	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	GARRAFA TÉRMICA, EM PLÁSTICO, 01 L, COM TAMPA	0	False	3	Não se aplica	M	Material			276	17888082000155-1-000015/2022-000012	True				300.0	1	Em andamento	False	4	Sem benefício	UN	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	ESPONJA PARA LIMPEZA EM AÇO, PACOTE COM 8 UNIDADES	0	False	3	Não se aplica	M	Material			723	17888082000155-1-000015/2022-000012	True				10000.0	1	Em andamento	False	4	Sem benefício	PCT	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	LIMPA VIDROS, LÍQUIDO, EM FRASCO PLÁSTICO COM 500 MILILITROS	0	False	3	Não se aplica	M	Material			8863	17888082000155-1-000015/2022-000012	True				5000.0	1	Em andamento	False	4	Sem benefício	FR	0	0
False	False		1	Menor preço	2022-07-07T14:24:29	2022-07-07T14:24:29	PENTE PARA CABELO, EM PLÁSTICO, SEM CABO, TAMANHO PEQUENO, 12 CM APROX.	0	False	3	Não se aplica	M	Material			9017	17888082000155-1-000015/2022-000012	True				40.0	1	Em andamento	False	4	Sem benefício	UN	0	0
